--- 5 to 9 years, PCO0060023, 40, 9
--- 10 to 14 years, PCO0060024, 40, 9
--- 15 to 19 years, PCO0060025, 40, 9
--- 20 to 24 years, PCO0060026, 40, 9
--- 25 to 29 years, PCO0060027, 40, 9
--- 30 to 34 years, PCO0060028, 40, 9
--- 35 to 39 years, PCO0060029, 40, 9
--- 40 to 44 years, PCO0060030, 40, 9
--- 45 to 49 years, PCO0060031, 40, 9
--- 50 to 54 years, PCO0060032, 40, 9
--- 55 to 59 years, PCO0060033, 40, 9
--- 60 to 64 years, PCO0060034, 40, 9
--- 65 to 69 years, PCO0060035, 40, 9
--- 70 to 74 years, PCO0060036, 40, 9
--- 75 to 79 years, PCO0060037, 40, 9
--- 80 to 84 years, PCO0060038, 40, 9
--- 85 years and over, PCO0060039, 40, 9
